-64.933334 , 2.0 , 0.0
-64.72593 , 2.0 , 0.0
-64.39342 , 2.0 , 0.0
-63.949703 , 2.0 , 0.0
-63.407143 , 2.0 , 0.0
-62.77672 , 2.0 , 0.0
-62.068195 , 2.0 , 0.0
-61.29025 , 2.0 , 0.0
-60.450592 , 2.0 , 0.0
-59.55608 , 2.0 , 0.0
-58.612812 , 2.0 , 0.0
-57.626205 , 2.0 , 0.0
-56.60107 , 2.0 , 0.0
-55.54169 , 2.0 , 0.0
-54.451874 , 2.0 , 0.0
-53.335 , 2.0 , 0.0
-52.194073 , 2.0 , 0.0
-51.03177 , 2.0 , 0.0
-49.85046 , 2.0 , 0.0
-48.652264 , 2.0 , 0.0
-47.43905 , 2.0 , 0.0
-46.212486 , 2.0 , 0.0
-44.974064 , 2.0 , 0.0
-43.725094 , 2.0 , 0.0
-42.466785 , 2.0095832 , 0.0038332494
-41.201015 , 2.0574913 , 0.02105556
-39.930367 , 2.1509717 , 0.0477385
-38.657776 , 2.2945378 , 0.080808096
-37.38625 , 2.49037 , 0.11783032
-36.118626 , 2.7387054 , 0.15686807
-34.857357 , 3.038218 , 0.19638513
-33.604378 , 3.386382 , 0.23517865
-32.36103 , 3.779804 , 0.27232718
-31.128063 , 4.2145085 , 0.3071468
-29.905663 , 4.686174 , 0.33915114
-28.693516 , 5.1903152 , 0.36801457
-27.490883 , 5.7224135 , 0.3935376
-26.31754 , 6.320792 , 0.43462136
-25.185207 , 6.9970803 , 0.4892718
-24.0923 , 7.738242 , 0.54549456
-23.033754 , 8.530083 , 0.59657633
-22.00215 , 9.358742 , 0.6389566
-20.988798 , 10.21137 , 0.6709967
-19.984634 , 11.076335 , 0.69223124
-18.980904 , 11.943161 , 0.7028975
-17.969624 , 12.80239 , 0.70363545
-16.94388 , 13.645407 , 0.695294
-15.897982 , 14.464295 , 0.6788069
-14.827514 , 15.251733 , 0.65511525
-13.729332 , 16.00091 , 0.62512016
-12.601502 , 16.705492 , 0.5896567
-11.443223 , 17.359604 , 0.54948103
-10.254721 , 17.957815 , 0.50526625
-9.037149 , 18.495155 , 0.4576042
-7.792485 , 18.967123 , 0.40701002
-6.523417 , 19.369686 , 0.35392883
-5.2332544 , 19.699303 , 0.2987429
-3.925832 , 19.952927 , 0.24177893
-2.6054223 , 20.128004 , 0.18331507
-1.2766593 , 20.222488 , 0.12358742
0.05553668 , 20.234829 , 0.06279592
1.3860241 , 20.163967 , 0.0011095098
2.7095015 , 20.009338 , -0.06132926
4.0205626 , 19.770857 , -0.12440026
5.313748 , 19.448906 , -0.18800235
6.5835886 , 19.044327 , -0.25205046
7.8246527 , 18.558407 , -0.31647307
9.031581 , 17.992863 , -0.38121003
10.199122 , 17.349823 , -0.44621092
11.322173 , 16.631813 , -0.5114333
12.395797 , 15.841737 , -0.5768416
13.415262 , 14.982854 , -0.6424059
14.376064 , 14.058766 , -0.7081012
15.273946 , 13.073392 , -0.7739064
16.104925 , 12.030944 , -0.83980376
16.865313 , 10.935911 , -0.9057786
17.551725 , 9.79303 , -0.9718183
18.161108 , 8.607264 , -1.0379126
18.690748 , 7.3837795 , -1.1040527
19.138285 , 6.1279206 , -1.170231
19.501717 , 4.8451805 , -1.2364417
19.77942 , 3.541181 , -1.3026793
19.970152 , 2.2216418 , -1.3689398
20.07305 , 0.89235705 , -1.4352192
20.08764 , -0.44083247 , -1.5015146
20.01385 , -1.7720653 , -1.5678233
19.851982 , -3.095486 , -1.6341434
19.602743 , -4.4052715 , -1.7004728
19.26722 , -5.695657 , -1.7668103
18.846878 , -6.9609613 , -1.8331543
18.343563 , -8.195615 , -1.899504
17.759485 , -9.394178 , -1.9658582
17.09721 , -10.551375 , -2.0322165
16.359653 , -11.662108 , -2.098578
15.550056 , -12.721485 , -2.1649423
14.671984 , -13.724838 , -2.231309
