-65.0 , 2.0 , 0.0
-64.85185 , 2.0 , 0.0
-64.572014 , 2.0 , 0.0
-64.175125 , 2.0 , 0.0
-63.674187 , 2.0 , 0.0
-63.080757 , 2.0 , 0.0
-62.405117 , 2.0 , 0.0
-61.656403 , 2.0 , 0.0
-60.842728 , 2.0 , 0.0
-59.971313 , 2.0 , 0.0
-59.048573 , 2.0 , 0.0
-58.080215 , 2.0 , 0.0
-57.0713 , 2.0 , 0.0
-56.02634 , 2.0 , 0.0
-54.94934 , 2.0 , 0.0
-53.84386 , 2.0 , 0.0
-52.71306 , 2.0 , 0.0
-51.559757 , 2.0 , 0.0
-50.38645 , 2.0 , 0.0
-49.195362 , 2.0 , 0.0
-47.988472 , 2.0 , 0.0
-46.76753 , 2.0 , 0.0
-45.5341 , 2.0 , 0.0
-44.28957 , 2.0 , 0.0
-43.035175 , 2.0 , 0.0
-41.772007 , 2.0 , 0.0
-40.50104 , 2.0 , 0.0
-39.22315 , 2.0 , 0.0
-37.939095 , 2.0 , 0.0
-36.649567 , 2.0 , 0.0
-35.355312 , 2.0192008 , 0.007680322
-34.058865 , 2.0960488 , 0.034435824
-32.764313 , 2.240337 , 0.07428875
-31.47638 , 2.4567344 , 0.12237264
-30.199644 , 2.7456822 , 0.17474821
-28.937914 , 3.1043785 , 0.22829574
-27.693855 , 3.5277581 , 0.28063262
-26.468866 , 4.009361 , 0.33002645
-25.263124 , 4.5420213 , 0.37529543
-24.075771 , 5.1183715 , 0.41570124
-22.905115 , 5.7311625 , 0.450843
-21.937078 , 6.6324816 , 0.606628
-21.026136 , 7.5931 , 0.71458465
-20.14972 , 8.58672 , 0.7850752
-19.287336 , 9.593781 , 0.8261673
-18.421904 , 10.599318 , 0.8441928
-17.53994 , 11.591377 , 0.8441327
-16.631323 , 12.559983 , 0.82990295
-15.688847 , 13.496508 , 0.80457664
-14.7077875 , 14.393302 , 0.77056134
-13.685473 , 15.24349 , 0.72973984
-12.620932 , 16.040852 , 0.6835831
-11.514577 , 16.77976 , 0.63323915
-10.36796 , 17.455141 , 0.57960457
-9.183558 , 18.062452 , 0.52337915
-7.964601 , 18.597673 , 0.46510997
-6.71493 , 19.05729 , 0.405225
-5.4388785 , 19.438284 , 0.3440596
-4.1411753 , 19.73813 , 0.281877
-2.8268588 , 19.954788 , 0.21888429
-1.5012084 , 20.086689 , 0.15524468
-0.16968161 , 20.13273 , 0.09108711
1.1621389 , 20.092274 , 0.026513766
2.4885936 , 19.965124 , -0.038394235
3.8039882 , 19.751532 , -0.103572294
5.1026335 , 19.452171 , -0.16896883
6.378881 , 19.068148 , -0.23454256
7.6271553 , 18.600965 , -0.30026034
8.841987 , 18.05253 , -0.36609545
10.01804 , 17.425133 , -0.43202642
11.150138 , 16.72143 , -0.49803576
12.233293 , 15.944434 , -0.5641094
13.262728 , 15.097496 , -0.63023585
14.233899 , 14.184289 , -0.69640565
15.142518 , 13.208785 , -0.76261127
15.984569 , 12.175242 , -0.82884645
16.75633 , 11.088182 , -0.89510596
17.454393 , 9.952367 , -0.9613857
18.07567 , 8.772778 , -1.0276821
18.61741 , 7.5545945 , -1.0939924
19.077223 , 6.3031697 , -1.1603142
19.45307 , 5.0240054 , -1.2266455
19.743286 , 3.7227273 , -1.2929847
19.946589 , 2.4050615 , -1.3593305
20.062075 , 1.0768064 , -1.4256818
20.08923 , -0.2561905 , -1.4920377
20.02793 , -1.5880606 , -1.5583973
19.878437 , -2.9129395 , -1.6247602
19.641409 , -4.2249928 , -1.6911256
19.317886 , -5.518442 , -1.7574933
18.90929 , -6.7875905 , -1.8238627
18.41742 , -8.026849 , -1.8902338
17.844435 , -9.230759 , -1.956606
17.192863 , -10.394016 , -2.0229793
16.465569 , -11.511498 , -2.0893536
15.665757 , -12.578282 , -2.1557286
14.7969475 , -13.58967 , -2.222104
13.8629675 , -14.541205 , -2.28848
12.867929 , -15.428699 , -2.3548567
11.8162155 , -16.248238 , -2.4212334
10.712458 , -16.996214 , -2.4876106
9.561517 , -17.669334 , -2.553988
8.656029 , -18.648031 , -2.4289613
7.8178706 , -19.684973 , -2.3343272
7.036707 , -20.765503 , -2.2611878
6.3053994 , -21.88038 , -2.2027228
5.6200767 , -23.024101 , -2.1536767
4.9798317 , -24.193653 , -2.1099849
4.38633 , -25.387606 , -2.0684955
3.8434033 , -26.60539 , -2.0267692
3.356651 , -27.846697 , -1.9829413
2.9330027 , -29.110931 , -1.9356419
2.5801864 , -30.396736 , -1.8839669
2.30606 , -31.701584 , -1.827487
2.1178026 , -33.021557 , -1.7662761
2.0123417 , -34.35071 , -1.7043885
1.9448445 , -35.682335 , -1.6602006
1.9040242 , -37.01504 , -1.6288671
1.8816707 , -38.348186 , -1.6068442
1.8718697 , -39.68148 , -1.5915412
1.870397 , -41.014812 , -1.581067
1.8742626 , -42.34814 , -1.5740433
1.8813711 , -43.681454 , -1.5694681
1.8902735 , -45.014755 , -1.5666156
1.8999836 , -46.348053 , -1.5649612
1.9098468 , -47.68135 , -1.5641279
1.9194416 , -49.01465 , -1.5638465
1.9285109 , -50.34795 , -1.5639254
1.9369109 , -51.68126 , -1.5642298
1.9445753 , -53.01457 , -1.5646662
1.9514892 , -54.347885 , -1.5651699
1.9576712 , -55.681202 , -1.5656979
1.9631599 , -57.014523 , -1.5662216
1.9680057 , -58.347847 , -1.5667231
1.972264 , -59.681175 , -1.5671922
1.9759922 , -61.014503 , -1.5676231
1.979246 , -62.34783 , -1.5680139
1.9820784 , -63.681164 , -1.5683649
1.9845387 , -65.014496 , -1.5686775
1.9866718 , -66.347824 , -1.5689543
